osm_id,name,place,population,municipality,state,country,dist_to_corridor_km
7681836550,San Francisco,hamlet,,,,,3.87555671907192
7702858100,La Luz,hamlet,,,,,3.911907001137221
7702858150,San Cristóbal,hamlet,,,,,3.178246659483204
7702880453,Aguacatillos,hamlet,,,,,1.6345079289370468
7702880577,Álvaro Obregón,hamlet,,,,,3.384707737872337
7706172756,Cerrito de la Cruz,village,,,,,1.3357588837399947
7706172757,La Carrera del Diablo,hamlet,,,,,0.15918240957011875
7706172835,La Providencia,hamlet,,,,,0.3054823098341947
7708239673,Sanguijuela,hamlet,,,,,2.2338917029988634
7708787350,Redención Nacional,hamlet,,,,,0.6913195756293996
7708787510,Ildefonso Turrubiartes,hamlet,,,,,3.57307269445702
7708801328,Miguel Hidalgo,hamlet,,,,,1.4874396265056535
7708801337,La Laborcilla,hamlet,,,,,4.816504094170136
7710548946,La Virgen,hamlet,,,,,1.9730837818783176
7710634706,San Marcos,hamlet,,,,,2.388229183389713
7710682053,El Carmen,neighbourhood,,,,,1.6078163015573788
7710994273,La Cruz del Mezquite,hamlet,,,,,2.109925141465432
7711015926,Santa Lourdes,hamlet,,,,,2.5343646428800066
7711015927,María Asunción del Barrio de los Ángeles,neighbourhood,,,,,3.6385398644030342
7728383654,Cañada Verde,hamlet,,,,,0.05353911417506044
7728396864,Mojarras de Arriba,hamlet,,,,,0.29923498574606705
7728426352,El Sermón,hamlet,,,,,4.62975636627264
7738519664,Puestecitos,hamlet,,,,,2.3319433810838257
7741125363,El Carrizal,hamlet,,,,,0.28240169903968193
7741194135,El Charco,hamlet,,,,,0.06285178355239769
7741194136,Agua Zarca,hamlet,,,,,0.10043474671762674
7744400314,San Martín de Abajo,hamlet,,,,,3.2674104549258733
7744409135,La Ventila,hamlet,,,,,4.442689685330386
7744497291,Morillos,hamlet,,,,,4.900253241742739
7744497325,Paso de San Antonio,hamlet,,,,,0.20156043837708407
7744497389,Ojo de Agua de San Juan,hamlet,,,,,1.985210626511962
7750442575,Último Santuario,hamlet,,,,,0.29995470357817633
7759277778,Villa del Real,neighbourhood,,,,,0.35296666665983983
7759277913,Divisadero,hamlet,,,,,4.615131200928201
7759278038,Panalillo,hamlet,,,,,2.2464940189718905
