osm_id,name,place,dist_to_co
7559887652,Fraccionamiento Las Huastecas,hamlet,0.2558132015911486
7559887653,Fraccionamiento Valle Alto,hamlet,0.6365398133417769
7559887654,Fraccionamiento Las Fincas Residencial,hamlet,1.4550236686789553
7559887655,Colonia Guadalupe Victoria,hamlet,0.1762074697161009
7559887656,Colonia 10 de Abril,hamlet,0.5176080019178027
7559887657,Colonia Niños Héroes,hamlet,0.37158686169894656
7559887658,Colonia Los Pinos,hamlet,0.7024053705485998
7559887659,Colonia Vicente Herrera,hamlet,0.9175635901568799
7559887660,Colonia Fausto Dávila Solís,hamlet,0.8588003386359728
7559887661,Fraccionamiento El Vergel,hamlet,0.8238775228588185
7559887662,Colonia Revolución,hamlet,0.3542375189404825
7559887663,Colonia Lomas Verdes,hamlet,1.1440294422381283
7559887664,Fraccionamiento AIMP,hamlet,1.1163026148398794
7559887665,Colonia Loma Bonita,hamlet,1.3094752770641809
7559887666,Colonia Medias Lomas,hamlet,0.6318159655060982
7559887667,Colonia La Herradura,hamlet,0.8384367592904352
7559887668,Colonia Loma Alta,hamlet,1.3625062268483612
7559887669,Colonia Buenos Aires,hamlet,0.4945654539316856
7559887670,Colonia Ampliación Salvador Allende,hamlet,1.8563575981319766
7559887671,Colonia Salvador Allende,hamlet,2.1568923338054153
7559887672,Unidad Habitacional Nueva Imagen,hamlet,1.5664374235774272
7559887673,Colonia Jardines de Poza Rica,hamlet,1.4230178367488109
7559887675,Colonia División de Oriente,hamlet,1.4705931278161053
7559887676,Colonia 5 de Mayo,hamlet,1.3149075403138728
7559895691,Fraccionamiento Los Laureles,hamlet,1.7058762152678626
7934038640,Fraccionamiento Torrentes Aeropuerto,hamlet,2.748919759031038
8089726161,Colinas De Santa Fe,hamlet,1.6335248357355199
8558742594,Parque industrial Tamaca,hamlet,0.1162145204611755
9034567654,El Volador,hamlet,4.889143923658567
9038919494,San Antonio,hamlet,4.208938550193199
9038919497,Corralillo,hamlet,3.249145475990519
9057424702,Venticinco de Abril,hamlet,3.3015593726669707
9061081970,El Vado,hamlet,2.359600381280666
9061081973,La Laguna de los Domingos,hamlet,3.1408102495391916
9061081976,La Lagarta,hamlet,4.059257580516303
9061081977,La Carolina,hamlet,4.796058367497657
9061081979,La Lima,hamlet,4.36769439810003
9061081983,La Soledad,hamlet,4.805821544922463
9074668161,Pastoría,hamlet,4.2949070507026095
9074940612,El Higuerón,hamlet,0.05962426765449809
9077173369,General Emiliano Zapata,hamlet,0.15077778014392634
9077173370,Emiliano Zapata,village,0.23591829177648932
9077173371,El Raudal,hamlet,4.673141076222755
9077173378,El Rincón,hamlet,4.587083634739837
9077173379,Piedras Negras,hamlet,4.821347249757731
9077210995,Santa Cruz,hamlet,3.5870263213879587
9078982200,Buena Vista,hamlet,4.050180131343491
9079910506,El Lindero,hamlet,0.017616499613915933
9080167264,El Guasimal,hamlet,2.135747500770911
9088675207,Los Framboyanes,hamlet,3.3443167834913967
9088788704,Santa Ramona,hamlet,0.5183749160469739
9088794686,Punta de Loma Alta,hamlet,4.464890706179901
9092325315,El Tecomate,hamlet,2.868594550604347
9092325316,El Mezquite,hamlet,4.206927174428795
9092363146,Tamontao,hamlet,3.8306825807268337
9120962236,Los Laureles,hamlet,3.7129271182664474
9120962254,Colonia Clouthier,hamlet,1.6975926942031223
9150417292,Ojital Molino,hamlet,4.216772301826529
9193513777,Ejido El Paraíso,hamlet,3.543014516861616
9287285973,Fraccionamiento Las Gemelas,hamlet,1.674532864938681
9331917596,Fraccionamiento Hidalgo,hamlet,1.8893820253898435
9331917597,Fraccionamiento Oscar Torres Pancardo,hamlet,1.8908949489123
11072190140,Colonia El Gallito,hamlet,4.038032086123656
11108466913,María Luisa,hamlet,3.4207376162767997
